"Data e Hora","Chuva (mm) - Último","Chuva (mm) - 1h","Chuva (mm) - 4h","Chuva (mm) - 24h","Chuva (mm) - 96h","Chuva (mm) - 30d","Nível do rio (m) - Último"
"27/10/2024 01:30","Dado Nulo","0.0","0.4","0.8","8.4","8.4","Dado Nulo"
"27/10/2024 01:15","0.0","0.2","0.4","0.8","8.4","8.4","0.96"
"27/10/2024 01:00","0.0","0.4","0.4","0.8","8.4","8.4","0.95"
"27/10/2024 00:45","0.0","0.4","0.4","0.8","8.4","8.4","0.94"
"27/10/2024 00:30","0.2","0.4","0.4","0.8","8.4","8.4","0.93"
"27/10/2024 00:15","0.2","0.2","0.2","0.6","8.2","8.2","0.92"
"27/10/2024 00:00","0.0","0.0","0.0","0.4","8.0","8.0","0.90"
"26/10/2024 23:45","0.0","0.0","0.0","0.4","8.0","8.0","0.89"
"26/10/2024 23:30","0.0","0.0","0.0","0.4","8.0","8.0","0.87"
"26/10/2024 23:15","Dado Nulo","0.0","0.0","0.4","8.0","8.0","Dado Nulo"
"26/10/2024 23:00","0.0","0.0","0.0","0.4","8.0","8.0","0.84"
"26/10/2024 22:45","0.0","0.0","0.4","0.4","8.0","8.0","0.82"
"26/10/2024 22:30","0.0","0.0","0.4","0.4","8.0","8.0","0.81"
"26/10/2024 22:15","0.0","0.0","0.4","0.4","8.0","8.0","0.81"
"26/10/2024 22:00","0.0","0.0","0.4","0.4","8.0","8.0","0.81"
"26/10/2024 21:45","0.0","0.0","0.4","0.4","8.0","8.0","0.81"
"26/10/2024 21:30","0.0","0.0","0.4","0.4","8.0","8.0","0.82"
"26/10/2024 21:15","0.0","0.0","0.4","0.4","8.0","8.0","0.83"
"26/10/2024 21:00","0.0","0.0","0.4","0.4","8.0","8.0","0.84"
"26/10/2024 20:45","0.0","0.0","0.4","0.4","8.0","8.0","0.86"
"26/10/2024 20:30","0.0","0.0","0.4","0.4","8.0","8.0","0.88"
"26/10/2024 20:15","Dado Nulo","0.0","0.4","0.4","8.0","8.0","Dado Nulo"
"26/10/2024 20:00","0.0","0.0","0.4","0.4","8.0","8.0","0.91"
"26/10/2024 19:45","0.0","0.4","0.4","0.4","8.0","8.0","0.93"
"26/10/2024 19:30","Dado Nulo","0.4","0.4","0.4","8.0","8.0","0.94"
"26/10/2024 19:15","Dado Nulo","0.4","0.4","0.4","8.0","8.0","Dado Nulo"
"26/10/2024 19:00","0.4","0.4","0.4","0.4","8.0","8.0","0.96"
"26/10/2024 18:45","0.0","0.0","0.0","0.0","7.6","7.6","0.96"
"26/10/2024 18:30","0.0","0.0","0.0","0.0","7.6","7.6","0.96"
"26/10/2024 18:15","0.0","0.0","0.0","0.0","7.6","7.6","0.96"
"26/10/2024 18:00","0.0","0.0","0.0","0.0","7.6","7.6","0.96"
"26/10/2024 17:45","0.0","0.0","0.0","0.0","7.6","7.6","0.95"
"26/10/2024 17:30","0.0","0.0","0.0","0.0","7.6","7.6","0.95"
"26/10/2024 17:15","0.0","0.0","0.0","0.0","7.6","7.6","0.94"
"26/10/2024 17:00","0.0","0.0","0.0","0.0","7.6","7.6","0.93"
"26/10/2024 16:45","0.0","0.0","0.0","0.0","7.6","7.6","0.92"
"26/10/2024 16:30","0.0","0.0","0.0","0.0","7.6","7.6","0.92"
"26/10/2024 16:15","0.0","0.0","0.0","0.0","7.6","7.6","0.91"
"26/10/2024 16:00","0.0","0.0","0.0","0.0","7.6","7.6","0.90"
"26/10/2024 15:45","0.0","0.0","0.0","0.0","7.6","7.6","0.90"
"26/10/2024 15:30","0.0","0.0","0.0","0.0","7.6","7.6","0.89"
"26/10/2024 15:15","0.0","0.0","0.0","0.0","7.6","7.6","0.88"
"26/10/2024 15:00","0.0","0.0","0.0","0.0","7.6","7.6","0.88"
"26/10/2024 14:45","0.0","0.0","0.0","0.0","7.6","7.6","0.87"
"26/10/2024 14:30","0.0","0.0","0.0","0.0","7.6","7.6","0.87"
"26/10/2024 14:15","0.0","0.0","0.0","0.0","7.6","7.6","0.86"
"26/10/2024 14:00","Dado Nulo","0.0","0.0","0.0","7.6","7.6","Dado Nulo"
"26/10/2024 13:45","0.0","0.0","0.0","0.0","7.6","7.6","0.86"
"26/10/2024 13:30","0.0","0.0","0.0","0.0","7.6","7.6","0.87"
"26/10/2024 13:15","0.0","0.0","0.0","0.0","7.6","7.6","0.88"
"26/10/2024 13:00","0.0","0.0","0.0","0.0","7.6","7.6","0.89"
"26/10/2024 12:45","0.0","0.0","0.0","0.0","7.6","7.6","0.91"
"26/10/2024 12:30","0.0","0.0","0.0","0.0","7.6","7.6","0.92"
"26/10/2024 12:15","0.0","0.0","0.0","0.0","7.6","7.6","0.93"
"26/10/2024 12:00","0.0","0.0","0.0","0.0","7.6","7.6","0.94"
"26/10/2024 11:45","0.0","0.0","0.0","0.0","7.6","7.6","0.95"
"26/10/2024 11:30","0.0","0.0","0.0","0.2","7.6","7.6","0.95"
"26/10/2024 11:15","0.0","0.0","0.0","0.2","7.6","7.6","0.95"
"26/10/2024 11:00","0.0","0.0","0.0","0.2","7.6","7.6","0.95"
"26/10/2024 10:45","0.0","0.0","0.0","0.2","7.6","7.6","0.94"
"26/10/2024 10:30","Dado Nulo","0.0","0.0","0.2","7.6","7.6","Dado Nulo"
"26/10/2024 10:15","0.0","0.0","0.0","0.2","7.6","7.6","0.93"
"26/10/2024 10:00","Dado Nulo","0.0","0.0","0.2","7.6","7.6","Dado Nulo"
"26/10/2024 09:45","0.0","0.0","0.0","0.2","7.6","7.6","0.92"
"26/10/2024 09:30","0.0","0.0","0.0","0.2","7.6","7.6","0.91"
"26/10/2024 09:15","0.0","0.0","0.0","0.2","7.6","7.6","0.91"
"26/10/2024 09:00","0.0","0.0","0.0","0.2","7.6","7.6","0.89"
"26/10/2024 08:45","0.0","0.0","0.0","0.2","7.6","7.6","0.88"
"26/10/2024 08:30","Dado Nulo","0.0","0.0","0.2","7.6","7.6","Dado Nulo"
"26/10/2024 08:15","0.0","0.0","0.0","0.2","7.6","7.6","0.85"
"26/10/2024 08:00","0.0","0.0","0.0","0.2","7.6","7.6","0.83"
"26/10/2024 07:45","0.0","0.0","0.0","0.2","7.6","7.6","0.81"
"26/10/2024 07:30","0.0","0.0","0.0","0.2","7.6","7.6","0.79"
"26/10/2024 07:15","0.0","0.0","0.0","0.2","7.6","7.6","0.77"
"26/10/2024 07:00","0.0","0.0","0.0","0.2","7.6","7.6","0.75"
"26/10/2024 06:45","0.0","0.0","0.0","0.2","7.6","7.6","0.73"
"26/10/2024 06:30","0.0","0.0","0.0","0.2","7.6","7.6","0.72"
"26/10/2024 06:15","0.0","0.0","0.0","0.2","7.6","7.6","0.72"
"26/10/2024 06:00","0.0","0.0","0.0","0.2","7.6","7.6","0.71"
"26/10/2024 05:45","0.0","0.0","0.0","0.2","7.6","7.6","0.72"
"26/10/2024 05:30","0.0","0.0","0.0","0.2","7.6","7.6","0.72"
"26/10/2024 05:15","0.0","0.0","0.0","0.2","7.6","7.6","0.73"
"26/10/2024 05:00","0.0","0.0","0.0","0.2","7.6","7.6","0.73"
"26/10/2024 04:45","0.0","0.0","0.0","0.2","7.6","7.6","0.74"
"26/10/2024 04:30","0.0","0.0","0.0","0.2","7.6","7.6","0.75"
"26/10/2024 04:15","0.0","0.0","0.0","0.2","7.6","7.6","0.76"
"26/10/2024 04:00","0.0","0.0","0.0","0.2","7.6","7.6","0.77"
"26/10/2024 03:45","0.0","0.0","0.0","0.2","7.6","7.6","0.78"
"26/10/2024 03:30","Dado Nulo","0.0","0.0","0.2","7.6","7.6","Dado Nulo"
"26/10/2024 03:15","0.0","0.0","0.0","0.2","7.6","7.6","0.80"
"26/10/2024 03:00","0.0","0.0","0.0","0.2","7.6","7.6","0.81"
"26/10/2024 02:45","0.0","0.0","0.0","0.2","7.6","7.6","0.83"
"26/10/2024 02:30","0.0","0.0","0.0","0.2","7.6","7.6","0.84"
"26/10/2024 02:15","0.0","0.0","0.0","0.2","7.6","7.6","0.85"
"26/10/2024 02:00","0.0","0.0","0.0","0.2","7.6","7.6","0.86"
"26/10/2024 01:45","0.0","0.0","0.0","0.2","7.6","7.6","0.87"
"26/10/2024 01:30","Dado Nulo","0.0","0.0","0.2","7.6","7.6","Dado Nulo"
"26/10/2024 01:15","0.0","0.0","0.0","0.2","7.6","7.6","0.87"
"26/10/2024 01:00","0.0","0.0","0.0","0.2","7.6","7.6","0.86"
"26/10/2024 00:45","0.0","0.0","0.0","0.2","7.6","7.6","0.85"
"26/10/2024 00:30","0.0","0.0","0.0","0.2","7.6","7.6","0.84"
"26/10/2024 00:15","0.0","0.0","0.0","0.2","7.6","7.6","0.82"
"26/10/2024 00:00","0.0","0.0","0.0","0.2","7.6","7.6","0.80"
"25/10/2024 23:45","0.0","0.0","0.0","0.2","7.6","7.6","0.78"
"25/10/2024 23:30","0.0","0.0","0.0","0.4","7.6","7.6","0.77"
"25/10/2024 23:15","0.0","0.0","0.0","0.4","7.6","7.6","0.76"
"25/10/2024 23:00","Dado Nulo","0.0","0.0","0.4","7.6","7.6","Dado Nulo"
"25/10/2024 22:45","0.0","0.0","0.0","0.6","7.6","7.6","0.76"
"25/10/2024 22:30","0.0","0.0","0.0","0.8","7.6","7.6","0.76"
"25/10/2024 22:15","0.0","0.0","0.0","2.6","7.6","7.6","0.77"
"25/10/2024 22:00","0.0","0.0","0.0","7.6","7.6","7.6","0.78"
"25/10/2024 21:45","Dado Nulo","0.0","0.0","7.6","7.6","7.6","Dado Nulo"
"25/10/2024 21:30","0.0","0.0","0.0","7.6","7.6","7.6","0.80"
"25/10/2024 21:15","0.0","0.0","0.0","7.6","7.6","7.6","0.81"
"25/10/2024 21:00","0.0","0.0","0.0","7.6","7.6","7.6","0.83"
"25/10/2024 20:45","0.0","0.0","0.0","7.6","7.6","7.6","0.84"
"25/10/2024 20:30","0.0","0.0","0.0","7.6","7.6","7.6","0.86"
"25/10/2024 20:15","Dado Nulo","0.0","0.0","7.6","7.6","7.6","Dado Nulo"
"25/10/2024 20:00","0.0","0.0","0.0","7.6","7.6","7.6","0.89"
"25/10/2024 19:45","Dado Nulo","0.0","0.0","7.6","7.6","7.6","Dado Nulo"
"25/10/2024 19:30","0.0","0.0","0.0","7.6","7.6","7.6","0.92"
"25/10/2024 19:15","0.0","0.0","0.0","7.6","7.6","7.6","0.93"
"25/10/2024 19:00","0.0","0.0","0.0","7.6","7.6","7.6","0.95"
"25/10/2024 18:45","0.0","0.0","0.0","7.6","7.6","7.6","0.96"
"25/10/2024 18:30","0.0","0.0","0.0","7.6","7.6","7.6","0.96"
"25/10/2024 18:15","0.0","0.0","0.0","7.6","7.6","7.6","0.97"
"25/10/2024 18:00","0.0","0.0","0.0","7.6","7.6","7.6","0.97"
"25/10/2024 17:45","0.0","0.0","0.0","7.6","7.6","7.6","0.97"
"25/10/2024 17:30","0.0","0.0","0.0","7.6","7.6","7.6","0.97"
"25/10/2024 17:15","0.0","0.0","0.0","7.6","7.6","7.6","0.97"
"25/10/2024 17:00","0.0","0.0","0.0","7.6","7.6","7.6","0.97"
"25/10/2024 16:45","Dado Nulo","0.0","0.0","7.6","7.6","7.6","Dado Nulo"
"25/10/2024 16:30","0.0","0.0","0.0","7.6","7.6","7.6","0.97"
"25/10/2024 16:15","Dado Nulo","0.0","0.0","7.6","7.6","7.6","Dado Nulo"
"25/10/2024 16:00","0.0","0.0","0.0","7.6","7.6","7.6","0.97"
"25/10/2024 15:45","0.0","0.0","0.0","7.6","7.6","7.6","0.97"
"25/10/2024 15:30","Dado Nulo","0.0","0.2","7.6","7.6","7.6","Dado Nulo"
"25/10/2024 15:15","Dado Nulo","0.0","0.2","7.6","7.6","7.6","Dado Nulo"
"25/10/2024 15:00","Dado Nulo","0.0","0.2","7.6","7.6","7.6","Dado Nulo"
"25/10/2024 14:45","0.0","0.0","0.2","7.6","7.6","7.6","0.97"
"25/10/2024 14:30","0.0","0.0","0.2","7.6","7.6","7.6","0.97"
"25/10/2024 14:15","0.0","0.0","0.2","7.6","7.6","7.6","0.97"
"25/10/2024 14:00","Dado Nulo","0.0","0.2","7.6","7.6","7.6","Dado Nulo"
"25/10/2024 13:45","0.0","0.0","0.2","7.6","7.6","7.6","0.97"
"25/10/2024 13:30","Dado Nulo","0.0","0.2","7.6","7.6","7.6","Dado Nulo"
"25/10/2024 13:15","0.0","0.0","0.2","7.6","7.6","7.6","0.97"
"25/10/2024 13:00","Dado Nulo","0.0","0.2","7.6","7.6","7.6","Dado Nulo"
"25/10/2024 12:45","Dado Nulo","0.0","0.2","7.6","7.6","7.6","Dado Nulo"
"25/10/2024 12:30","Dado Nulo","0.2","0.2","7.6","7.6","7.6","Dado Nulo"
"25/10/2024 12:15","0.0","0.2","0.2","7.6","7.6","7.6","0.97"
"25/10/2024 12:00","0.0","0.2","0.2","7.6","7.6","7.6","0.97"
"25/10/2024 11:45","0.2","0.2","0.2","7.6","7.6","7.6","0.97"
"25/10/2024 11:30","Dado Nulo","0.0","0.0","7.4","7.4","7.4","Dado Nulo"
"25/10/2024 11:15","0.0","0.0","0.0","7.4","7.4","7.4","0.97"
"25/10/2024 11:00","0.0","0.0","0.0","7.4","7.4","7.4","0.97"
"25/10/2024 10:45","0.0","0.0","0.0","7.4","7.4","7.4","0.97"
"25/10/2024 10:30","Dado Nulo","0.0","0.0","7.4","7.4","7.4","Dado Nulo"
"25/10/2024 10:15","0.0","0.0","0.0","7.4","7.4","7.4","0.97"
"25/10/2024 10:00","0.0","0.0","0.0","7.4","7.4","7.4","0.97"
"25/10/2024 09:45","0.0","0.0","0.0","7.4","7.4","7.4","0.97"
"25/10/2024 09:30","0.0","0.0","0.0","7.4","7.4","7.4","0.97"
"25/10/2024 09:15","0.0","0.0","0.0","7.4","7.4","7.4","0.97"
"25/10/2024 09:00","0.0","0.0","0.0","7.4","7.4","7.4","0.97"
"25/10/2024 08:45","0.0","0.0","0.0","7.4","7.4","7.4","0.97"
"25/10/2024 08:30","0.0","0.0","0.0","7.4","7.4","7.4","0.97"
"25/10/2024 08:15","0.0","0.0","0.0","7.4","7.4","7.4","0.97"
"25/10/2024 08:00","0.0","0.0","0.0","7.4","7.4","7.4","0.97"
"25/10/2024 07:45","0.0","0.0","0.0","7.4","7.4","7.4","0.97"
"25/10/2024 07:30","0.0","0.0","0.0","7.4","7.4","7.4","0.97"
"25/10/2024 07:15","0.0","0.0","0.0","7.4","7.4","7.4","0.97"
"25/10/2024 07:00","0.0","0.0","0.0","7.4","7.4","7.4","0.97"
"25/10/2024 06:45","0.0","0.0","0.0","7.4","7.4","7.4","0.97"
"25/10/2024 06:30","0.0","0.0","0.0","7.4","7.4","7.4","0.97"
"25/10/2024 06:15","0.0","0.0","0.0","7.4","7.4","7.4","0.97"
"25/10/2024 06:00","0.0","0.0","0.0","7.4","7.4","7.4","0.97"
"25/10/2024 05:45","0.0","0.0","0.0","7.4","7.4","7.4","0.97"
"25/10/2024 05:30","0.0","0.0","0.0","7.4","7.4","7.4","0.97"
"25/10/2024 05:15","0.0","0.0","0.0","7.4","7.4","7.4","0.97"
"25/10/2024 05:00","0.0","0.0","0.0","7.4","7.4","7.4","0.97"
"25/10/2024 04:45","0.0","0.0","0.0","7.4","7.4","7.4","0.97"
"25/10/2024 04:30","0.0","0.0","0.0","7.4","7.4","7.4","0.97"
"25/10/2024 04:15","0.0","0.0","0.0","7.4","7.4","7.4","0.97"
"25/10/2024 04:00","0.0","0.0","0.0","7.4","7.4","7.4","0.97"
"25/10/2024 03:45","0.0","0.0","0.0","7.4","7.4","7.4","0.97"
"25/10/2024 03:30","0.0","0.0","0.2","7.4","7.4","7.4","0.97"
"25/10/2024 03:15","0.0","0.0","0.2","7.4","7.4","7.4","0.97"
"25/10/2024 03:00","0.0","0.0","0.2","7.4","7.4","7.4","0.97"
"25/10/2024 02:45","0.0","0.0","0.4","7.4","7.4","7.4","0.97"
"25/10/2024 02:30","0.0","0.0","0.6","7.4","7.4","7.4","0.97"
"25/10/2024 02:15","0.0","0.0","2.4","7.4","7.4","7.4","0.97"
"25/10/2024 02:00","0.0","0.0","7.4","7.4","7.4","7.4","0.97"
"25/10/2024 01:45","0.0","0.0","7.4","7.4","7.4","7.4","0.97"
"25/10/2024 01:30","0.0","0.0","7.4","7.4","7.4","7.4","0.98"
"25/10/2024 01:15","0.0","0.0","7.4","7.4","7.4","7.4","0.98"
"25/10/2024 01:00","0.0","0.0","7.4","7.4","7.4","7.4","0.98"
"25/10/2024 00:45","0.0","0.0","7.4","7.4","7.4","7.4","0.98"
"25/10/2024 00:30","0.0","0.2","7.4","7.4","7.4","7.4","0.98"
"25/10/2024 00:15","Dado Nulo","0.2","7.4","7.4","7.4","7.4","Dado Nulo"
"25/10/2024 00:00","0.0","0.2","7.4","7.4","7.4","7.4","0.99"
"24/10/2024 23:45","0.2","0.4","7.4","7.4","7.4","7.4","0.99"
"24/10/2024 23:30","0.0","0.4","7.2","7.2","7.2","7.2","1.00"
"24/10/2024 23:15","0.0","2.2","7.2","7.2","7.2","7.2","1.00"
"24/10/2024 23:00","0.2","7.2","7.2","7.2","7.2","7.2","1.01"
"24/10/2024 22:45","0.2","7.0","7.0","7.0","7.0","7.0","1.01"
"24/10/2024 22:30","1.8","6.8","6.8","6.8","6.8","6.8","1.02"
"24/10/2024 22:15","5.0","5.0","5.0","5.0","5.0","5.0","1.01"
"24/10/2024 22:00","0.0","0.0","0.0","0.0","0.0","0.0","1.01"
"24/10/2024 21:45","Dado Nulo","0.0","0.0","0.0","0.0","0.0","Dado Nulo"
"24/10/2024 21:30","0.0","0.0","0.0","0.0","0.0","0.0","1.02"
"24/10/2024 21:15","0.0","0.0","0.0","0.0","0.0","0.0","1.03"
"24/10/2024 21:00","0.0","0.0","0.0","0.0","0.0","0.0","1.03"
"24/10/2024 20:45","0.0","0.0","0.0","0.0","0.0","0.0","1.04"
"24/10/2024 20:30","0.0","0.0","0.0","0.0","0.0","0.0","1.05"
"24/10/2024 20:15","0.0","0.0","0.0","0.0","0.0","0.0","1.05"
"24/10/2024 20:00","0.0","0.0","0.0","0.0","0.0","0.0","1.05"
"24/10/2024 19:45","0.0","0.0","0.0","0.0","0.0","0.0","1.06"
"24/10/2024 19:30","0.0","0.0","0.0","0.0","0.0","0.0","1.06"
"24/10/2024 19:15","0.0","0.0","0.0","0.0","0.0","0.0","1.05"
"24/10/2024 19:00","0.0","0.0","0.0","0.0","0.0","0.0","1.05"
"24/10/2024 18:45","0.0","0.0","0.0","0.0","0.0","0.0","1.04"
"24/10/2024 18:30","0.0","0.0","0.0","0.0","0.0","0.0","1.03"
"24/10/2024 18:15","0.0","0.0","0.0","0.0","0.0","0.0","1.02"
"24/10/2024 18:00","Dado Nulo","0.0","0.0","0.0","0.0","0.0","Dado Nulo"
"24/10/2024 17:45","0.0","0.0","0.0","0.0","0.0","0.0","1.00"
"24/10/2024 17:30","0.0","0.0","0.0","0.0","0.0","0.0","0.99"
"24/10/2024 17:15","0.0","0.0","0.0","0.0","0.0","0.0","0.99"
"24/10/2024 17:00","0.0","0.0","0.0","0.0","0.0","0.0","0.99"
"24/10/2024 16:45","0.0","0.0","0.0","0.0","0.0","0.0","1.00"
"24/10/2024 16:30","0.0","0.0","0.0","0.0","0.0","0.0","1.00"
"24/10/2024 16:15","0.0","0.0","0.0","0.0","0.0","0.0","1.01"
"24/10/2024 16:00","Dado Nulo","0.0","0.0","0.0","0.0","0.0","Dado Nulo"
"24/10/2024 15:45","0.0","0.0","0.0","0.0","0.0","0.0","1.01"
"24/10/2024 15:30","Dado Nulo","0.0","0.0","0.0","0.0","0.0","Dado Nulo"
"24/10/2024 15:15","0.0","0.0","0.0","0.0","0.0","0.0","0.99"
"24/10/2024 15:00","0.0","0.0","0.0","0.0","0.0","0.0","0.99"
"24/10/2024 14:45","Dado Nulo","0.0","0.0","0.0","0.0","0.0","Dado Nulo"
"24/10/2024 14:30","0.0","0.0","0.0","0.0","0.0","0.0","0.98"
"24/10/2024 14:15","Dado Nulo","0.0","0.0","0.0","0.0","0.0","Dado Nulo"
"24/10/2024 14:00","0.0","0.0","0.0","0.0","0.0","0.0","0.98"
"24/10/2024 13:45","0.0","0.0","0.0","0.0","0.0","0.0","0.98"
"24/10/2024 13:30","0.0","0.0","0.0","0.0","0.0","0.0","0.98"
"24/10/2024 13:15","0.0","0.0","0.0","0.0","0.0","0.0","0.97"
"24/10/2024 13:00","0.0","0.0","0.0","0.0","0.0","0.0","0.97"
"24/10/2024 12:45","Dado Nulo","0.0","0.0","0.0","0.0","0.0","Dado Nulo"
"24/10/2024 12:30","Dado Nulo","0.0","0.0","0.0","0.0","0.0","Dado Nulo"
"24/10/2024 12:15","0.0","0.0","0.0","0.0","0.0","0.0","0.98"
"24/10/2024 12:00","0.0","0.0","0.0","0.0","0.0","0.0","0.98"
"24/10/2024 11:45","0.0","0.0","0.0","0.0","0.0","0.0","0.99"
"24/10/2024 11:30","0.0","0.0","0.0","0.0","0.0","0.0","1.00"
"24/10/2024 11:15","Dado Nulo","0.0","0.0","0.0","0.0","0.0","Dado Nulo"
"24/10/2024 11:00","0.0","0.0","0.0","0.0","0.0","0.0","1.01"
"24/10/2024 10:45","0.0","0.0","0.0","0.0","0.0","0.0","1.02"
"24/10/2024 10:30","0.0","0.0","0.0","0.0","0.0","0.0","1.03"
"24/10/2024 10:15","0.0","0.0","0.0","0.0","0.0","0.0","1.03"
"24/10/2024 10:00","0.0","0.0","0.0","0.0","0.0","0.0","1.03"
"24/10/2024 09:45","Dado Nulo","0.0","0.0","0.0","0.0","0.0","Dado Nulo"
"24/10/2024 09:30","0.0","0.0","0.0","0.0","0.0","0.0","1.03"
"24/10/2024 09:15","0.0","0.0","0.0","0.0","0.0","0.0","1.03"
"24/10/2024 09:00","0.0","0.0","0.0","0.0","0.0","0.0","1.03"
"24/10/2024 08:45","0.0","0.0","0.0","0.0","0.0","0.0","1.03"
"24/10/2024 08:30","0.0","0.0","0.0","0.0","0.0","0.0","1.03"
"24/10/2024 08:15","0.0","0.0","0.0","0.0","0.0","0.0","1.03"
"24/10/2024 08:00","Dado Nulo","0.0","0.0","0.0","0.0","0.0","Dado Nulo"
"24/10/2024 07:45","0.0","0.0","0.0","0.0","0.0","0.0","1.03"
"24/10/2024 07:30","0.0","0.0","0.0","0.0","0.0","0.0","1.03"
"24/10/2024 07:15","0.0","0.0","0.0","0.0","0.0","0.0","1.03"
"24/10/2024 07:00","0.0","0.0","0.0","0.0","0.0","0.0","1.03"
"24/10/2024 06:45","0.0","0.0","0.0","0.0","0.0","0.0","1.03"
"24/10/2024 06:30","0.0","0.0","0.0","0.0","0.0","0.0","1.03"
"24/10/2024 06:15","0.0","0.0","0.0","0.0","0.0","0.0","1.03"
"24/10/2024 06:00","0.0","0.0","0.0","0.0","0.0","0.0","1.03"
"24/10/2024 05:45","0.0","0.0","0.0","0.0","0.0","0.0","1.02"
"24/10/2024 05:30","0.0","0.0","0.0","0.0","0.0","0.0","1.02"
"24/10/2024 05:15","0.0","0.0","0.0","0.0","0.0","0.0","1.02"
"24/10/2024 05:00","0.0","0.0","0.0","0.0","0.0","0.0","1.02"
"24/10/2024 04:45","0.0","0.0","0.0","0.0","0.0","0.0","1.02"
"24/10/2024 04:30","0.0","0.0","0.0","0.0","0.0","0.0","1.02"
"24/10/2024 04:15","0.0","0.0","0.0","0.0","0.0","0.0","1.02"
"24/10/2024 04:00","0.0","0.0","0.0","0.0","0.0","0.0","1.01"
"24/10/2024 03:45","0.0","0.0","0.0","0.0","0.0","0.0","1.01"
"24/10/2024 03:30","Dado Nulo","0.0","0.0","0.0","0.0","0.0","Dado Nulo"
"24/10/2024 03:15","0.0","0.0","0.0","0.0","0.0","0.0","1.00"
"24/10/2024 03:00","0.0","0.0","0.0","0.0","0.0","0.0","1.00"
"24/10/2024 02:45","0.0","0.0","0.0","0.0","0.0","0.0","1.00"
"24/10/2024 02:30","0.0","0.0","0.0","0.0","0.0","0.0","0.99"
"24/10/2024 02:15","0.0","0.0","0.0","0.0","0.0","0.0","0.99"
"24/10/2024 02:00","0.0","0.0","0.0","0.0","0.0","0.0","0.99"
"24/10/2024 01:45","0.0","0.0","0.0","0.0","0.0","0.0","0.98"
"24/10/2024 01:30","0.0","0.0","0.0","0.0","0.0","0.0","0.98"
"24/10/2024 01:15","0.0","0.0","0.0","0.0","0.0","0.0","0.98"
"24/10/2024 01:00","0.0","0.0","0.0","0.0","0.0","0.0","0.98"
"24/10/2024 00:45","0.0","0.0","0.0","0.0","0.0","0.0","0.98"
"24/10/2024 00:30","0.0","0.0","0.0","0.0","0.0","0.0","0.99"
"24/10/2024 00:15","0.0","0.0","0.0","0.0","0.0","0.0","0.99"
"24/10/2024 00:00","0.0","0.0","0.0","0.0","0.0","0.0","0.99"
"23/10/2024 23:45","0.0","0.0","0.0","0.0","0.0","0.0","0.99"
"23/10/2024 23:30","0.0","0.0","0.0","0.0","0.0","0.0","0.99"
"23/10/2024 23:15","0.0","0.0","0.0","0.0","0.0","0.0","1.00"
"23/10/2024 23:00","0.0","0.0","0.0","0.0","0.0","0.0","1.00"
"23/10/2024 22:45","0.0","0.0","0.0","0.0","0.0","0.0","1.00"
"23/10/2024 22:30","0.0","0.0","0.0","0.0","0.0","0.0","1.01"
"23/10/2024 22:15","0.0","0.0","0.0","0.0","0.0","0.0","1.01"
"23/10/2024 22:00","0.0","0.0","0.0","0.0","0.0","0.0","1.01"
"23/10/2024 21:45","0.0","0.0","0.0","0.0","0.0","0.0","1.02"
"23/10/2024 21:30","0.0","0.0","0.0","0.0","0.0","0.0","1.02"
"23/10/2024 21:15","0.0","0.0","0.0","0.0","0.0","0.0","1.03"
"23/10/2024 21:00","Dado Nulo","0.0","0.0","0.0","0.0","0.0","1.04"
